ID_respuesta,Encuesta,ID_respondente,Fecha_inicio,Fecha_fin,Estado,QC_veredicto,Duracion_min,Codigo_postal,Edad,Renta_anual_hogar,Situacion_familiar,LS_cuesta_cambiar_marca,LS_mismo_supermercado,LS_planes_tranquilos,LS_marcas_por_percepcion,LS_restaurante_reputacion,LS_cultura_viajes,LS_sin_estilo,LS_restaurantes_nuevos,LS_se_adapta,LS_origen_impacto,LS_actividades_aporte,LS_experiencia_vs_anillo,Ultima_compra_ropa_deportiva,Ultima_compra_homewear,Frecuencia_compra_ropa,Ultima_compra_moda,Gasto_ropa_deportiva_por_compra,Gasto_homewear_por_compra,Marca_mas_cara_ultimo_ano,Gasto_mensual_ropa,Dic_Gimnasio_vs_Aire_libre,Dic_Colores_neutros_vs_vividos,Dic_Ajustado_vs_Suelto,Dic_Con_diseno_vs_Basico,Dic_Teletrabajo_vs_Oficina,Veces_deporte_semana,Deporte_que_realiza,Frecuencia_lugar_compra_deportiva,Compra_ropa_deportiva_cada_temporada,Prendas_deportivas_armario,Duracion_buscada,Ropa_exclusiva_para_casa,Tipo_prendas_para_casa,Molesta_cambiarse_recados,Motivos_compra_ropa,Momentos_compra_ropa,Talla_pantalon,Talla_camiseta,Talla_sujetador,Dificultad_encontrar_talla,Motivo_dificultad_talla,Talla_otro_especificar,Factores_valorados_compra,Factores_frenan_compra,Barrera_compra_otra_especificar,Canal_fisico_deportiva,Canal_fisico_homewear,Compra_deporte_homewear_online,Canal_online_deportiva,Canal_online_homewear,Experiencia_compra_deportiva,Experiencia_compra_homewear,Experiencia_digital_deporte_homewear,Top_of_mind_deporte,Otras_marcas_deporte,Marcas_donde_compra_deporte,Marcas_deporte_otras_especificar,Marca_favorita_deporte_motivo,Func_sport_Sujecion,Func_sport_Transpirabilidad,Func_sport_Compresion,Func_sport_Calidad_precio,Func_sport_Secado_rapido,Func_sport_Variedad_tallas,Func_sport_Libertad_movimiento,Func_sport_Suavidad_tejido,Func_sport_Comodidad,Func_sport_Resistencia_durabilidad,Func_sport_Bolsillos_practicos,Func_sport_Versatilidad,Emoc_sport_Estetica,Emoc_sport_Moderna,Emoc_sport_Refleja_personalidad,Emoc_sport_Destaca,Emoc_sport_Identificacion_marca,Emoc_sport_Diseno,Emoc_sport_Marca_especialista,Visibilidad_deporte_canales,Influencer_deporte_sino,Influencer_deporte_nombre,Opinion_Pilar_Rubio,Top_of_mind_homewear,Otras_marcas_homewear,Marcas_donde_compra_homewear,Marcas_homewear_otras_especificar,Marca_favorita_homewear_motivo,Atributos_valorados_homewear,Visibilidad_homewear_canales,Influencer_homewear_sino,Influencer_homewear_nombre,Colores_favoritos_deporte,Combinaciones_colores_deporte,Producto_deporte_elegido,Por_que_gusta_mas_deporte,Por_que_otros_gustan_menos_deporte,Colores_favoritos_homewear,Combinaciones_colores_homewear,Producto_homewear_elegido,Por_que_gusta_mas_homewear,Por_que_otros_gustan_menos_homewear,Triada_producto_mostrada,q25
080cb7b2-a86c-4865-bd07-cea7267d34c1,sport-loungewear,6a2bff2b-c51d-8b2d-f062-ba52a8f871cd,2026-06-12T12:44:36.549413+00:00,2026-06-12T12:59:42.633+00:00,complete,OK,15.1,04770,50,Menos de 20.000 €,"Vivo sin pareja, sin hijos",2,3,4,1,4,3,2,4,2,2,5,5,1 año,1 año,Solo cuando lo necesito o se rompe,No lo recuerdo,20,20,No se,Menos de 200 €,Gimnasio,Colores vividos,Ajustado,Con diseno,Teletrabajo en casa,6,"Natación, bicicleta, pesas, remo",No lo se,No,3,Hasta que venga otra que me guste más,No,,Sí,Mi cuerpo o mi vida ha cambiado y necesito ropa acorde,Un viaje o escapada planificada | En las rebajas o una promoción concreta,38,S,99c,"A veces, depende de la marca",Copa grande para mi contorno,,Relación calidad-precio | Durabilidad tras lavados | Calidad del tejido y acabados,Precio percibido elevado | Tirantes o aros que clavan o molestan | Miedo a comprar online sin probar,,Grandes almacenes (El Corte Inglés),Grandes almacenes (El Corte Inglés),"Lo he intentado, pero prefiero tienda física",,,Asegurarme de que me está bien,Lo mismo,,Adidas,No se,Adidas | Selmark | otras_marcas,Corte inglés,Adidas,3,4,1,1,2,3,4,4,5,5,5,2,4,5,3,3,3,4,3,1.Televisión,no,,No la conozco,Ninguna,No se,otras_marcas,No se la marca,No tengo favorita,Durabilidad tras lavados,1.Televisión,no,,#45c6ff | #45c6ff | #85ff53,Combo1:#FF1493+#4CAF50+#B0C4DE | Combo2:#1565C0+#FFD700+#FF8C42 | Combo3:#8E24AA+#87CEEB+#DCEDC8,sport:spt3_a,El estilo,Demasiado corto o pegado,#ec3cff | #ff6034 | #92ff28,Combo1:#8B6347+#FFD1DC+#E91E8C | Combo2:#4CAF50+#E65100+#FFD700 | Combo3:#1565C0+#C5E1A5+#6A1B9A,lounge:lw2_s,Calentito,Desvela mucho,sport:triada3 | lounge:triada2,"{""d1"": ""a"", ""d2"": ""b"", ""d3"": ""a"", ""d4"": ""a"", ""d5"": ""a""}"
c43ce969-c339-4282-a251-3f32331c5b88,sport-loungewear,6a2c0c81-291a-38d6-c4ef-fa4ac682f4b6,2026-06-12T13:41:30.580744+00:00,2026-06-12T14:06:34.391+00:00,complete,REVIEW,25.1,28035,48,20.000 – 35.000 € (medio-bajo),"Vivo sin pareja, con hijos en el hogar",3,3,3,4,4,2,4,4,3,3,4,4,3,años,Cada 6 meses,1año,50,20,nike,Menos de 200 €,Gimnasio,Colores neutros,Suelto,Basico,Ir a la oficina,3,gimnacio,1año....carre four,No,2,"Sí, 2 años",No,,No,La vi y me encantó,Un viaje o escapada planificada,28,media,90,"Nunca, siempre encuentro",,,Relación calidad-precio,Precio percibido elevado,,Grandes almacenes (El Corte Inglés),Grandes almacenes (El Corte Inglés),"Sí, ocasionalmente",Marketplace generalista,Marketplace generalista,facil,barata,Fotos de alta calidad con diferentes cuerpos,adidas,nike,Nike | Adidas,,nike,2,3,4,3,2,3,4,2,3,4,2,3,2,4,3,3,2,4,3,1.Revistas de moda | 2.Escaparate de tienda | 3.Valla publicitaria,no,,no se,quell,dacron,Triumph,,"triumph, lider",Suavidad del tejido | Durabilidad tras lavados | No transparenta,1.Revistas de moda,no,,#641cff | #fff823 | #ff38c3,Combo1:#FF1493+#A08060+#AB47BC | Combo2:#1565C0+#64B5F6+#FFD700 | Combo3:#BA68C8+#8BC34A+#FFDB58,sport:spt1_b,comoda,justa,#1620ff | #8f1dff | #a3ff18,Combo1:#880E4F+#2B7BB9+#1A0030 | Combo2:#8BC34A+#4A148C+#1A0030 | Combo3:#757575+#1B5E20+#2E7D32,lounge:lw2_s,comoda,no cubre,sport:triada1 | lounge:triada2,"{""d1"": ""a"", ""d2"": ""a"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""b""}"
16d723eb-7b85-4db9-a0cf-22d07d9daf68,sport-loungewear,6a2c20d9-ce2b-60e7-2b5b-cd169126dc10,2026-06-12T15:08:15.61978+00:00,2026-06-12T15:33:46.301+00:00,complete,OK,25.5,28018,58,55.000 – 75.000 € (medio-alto),"Vivo con pareja, con hijos en el hogar",3,2,4,4,2,2,4,3,4,4,4,4,Hace 6 meses,Este año,Cada 2 – 3 meses,El año pasado,30,25,Sketchers,Menos de 200 €,Deporte al aire libre,Colores neutros,Suelto,Basico,Teletrabajo en casa,3,Caminar,"Compro poca, en décimas, decatlon, Amazon",No,Unas 20,Para toda la vida,Sí,"Prendas de algodón, principalmente",Sí,Me apetece un capricho,Ver algo en redes o en tienda que me llama la atención | En las rebajas o una promoción concreta,44,42,No recuerdo,"Nunca, siempre encuentro",,,Relación calidad-precio,Precio percibido elevado,,"Tienda monomarca de ropa deportiva/homewear (Nike, Lululemon, Decathlon…) | Moda generalista con sección sport (Oysho, H&M Sport, Zara Sport)","Tienda de moda generalista con sección home/lounge (Oysho, Primark, H&M…) | Tienda de lencería e íntimo (Women'Secret, Intimissimi…)","Sí, ocasionalmente",Marketplace generalista,Marketplace generalista,Devolución fácil y reseñas,Igual que la anterior,Devolución gratuita garantizada,Nike,Adidas Reebok Puma Joma,Nike | Adidas,,"Adidas, porque la lleva mucha gente y es de calidad.",4,4,3,4,4,4,5,4,5,5,5,4,4,4,3,3,4,4,3,1.Televisión | 2.Escaparate de tienda,no,,"Es un ejemplo a seguir, aunque imposible de alcanzar, je, je.",Women secrets,No recuerdo,Women Secret | H&M,,Woman Secrets porque es romántica y femenina,Facilidad de movimiento | Cómoda,1.Escaparate de tienda,no,,#f75aff | #0dfff6 | #4642ff,Combo1:#FF69B4+#64B5F6+#FFD1DC | Combo2:#FFFFFF+#000000+#42A5F5 | Combo3:#CE93D8+#7D1C4A+#FFFFFF,sport:spt1_a,Es menos atrevido,Muy atrevido para mi,#f8b4ff | #d7ffb7 | #2498ff,Combo1:#FFF8F0+#FFD1DC+#FFFFFF | Combo2:#87CEEB+#DCEDC8+#FFFFFF | Combo3:#F3E5F5+#FA8072+#C2185B,lounge:lw3_b,Por el tejido,No me gustan esos tejidos,sport:triada1 | lounge:triada3,"{""d1"": ""b"", ""d2"": ""a"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""a""}"
cbe95106-b7c2-4ee0-8678-93862b961496,sport-loungewear,6a2bff72-217c-b320-bb8e-e3f58cd3720f,2026-06-12T12:45:44.920829+00:00,2026-06-12T13:01:53.499+00:00,complete,REVIEW,16.1,46980,51,Menos de 20.000 €,"Vivo sin pareja, sin hijos",1,5,5,1,1,1,5,5,5,5,5,5,Un mes,No se,Una vez al mes,Una semana,80,50,Ninguna,Menos de 200 €,Gimnasio,Colores vividos,Suelto,Basico,Teletrabajo en casa,4 veces,"Body pamp , fitness Boxing, core , gap, Dance","Decathlon, Sprinter",Sí,18,,Sí,Pijama,No,Me apetece un capricho | La vi y me encantó,"En el día a día, compro sin necesitar una razón concreta",M,M,95 B,"Nunca, siempre encuentro",,,Comodidad y fit perfecto | Relación calidad-precio | Exclusivo y diferente | Durabilidad tras lavados,Dificultad para encontrar talla | Precio percibido elevado | Tirantes o aros que clavan o molestan | Miedo a comprar online sin probar,,"Tienda monomarca de ropa deportiva/homewear (Nike, Lululemon, Decathlon…) | Moda generalista con sección sport (Oysho, H&M Sport, Zara Sport)","Tienda de moda generalista con sección home/lounge (Oysho, Primark, H&M…)","No, nunca compro ropa deportiva/homewear online",,,Busca fácil,Busca fácil,,Fila,"Puma, Adidas, fila , nike",Nike | Adidas | Puma,,Nike,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.YouTube | 2.TikTok | 3.Instagram | 4.Escaparate de tienda | 5.Televisión | 6.Publicidad exterior | 7.Revistas de moda | 8.Ecommerce propio de la marca | 9.Valla publicitaria | 10.Marquesina | 11.Mupis | 12.Email marketing o newsletter | 13.Cartelera,no,,Ninguna,No recuerdo,No lo se,H&M,,Ninguna,Suavidad del tejido | Durabilidad tras lavados | Tallas inclusivas | Facilidad de movimiento | No encoge | No transparenta | Cómoda | Bonita | Moderna,1.TikTok | 2.YouTube | 3.Instagram | 4.Televisión | 5.Escaparate de tienda | 6.Revistas de moda | 7.Publicidad exterior | 8.Email marketing o newsletter | 9.Ecommerce propio de la marca | 10.Cartelera | 11.Marquesina | 12.Mupis | 13.Valla publicitaria,no,,#c650ff | #ff0c90 | #98ff77,Combo1:#FF69B4+#FF69B4+#E65100 | Combo2:#64B5F6+#42A5F5+#1565C0 | Combo3:#6A1B9A+#8E24AA+#AB47BC,sport:spt3_b,Más estilo,Ningun motivo,#ff0d12 | #ff111e | #ff0258,Combo1:#FF69B4+#E91E8C+#F9A825 | Combo2:#FF8C42+#E65100+#8BC34A | Combo3:#BA68C8+#AB47BC+#C8A2C8,lounge:lw2_a,Me gusta corto,Son largos,sport:triada3 | lounge:triada2,"{""d1"": ""a"", ""d2"": ""b"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""a""}"
8f7f7911-a743-4957-999e-de976f14d7e8,sport-loungewear,6a2bf910-8c6d-4de5-fc1c-00ee4e127bc7,2026-06-12T12:18:30.715813+00:00,2026-06-12T12:39:26.846+00:00,complete,OK,20.9,06170,25,Menos de 20.000 €,"Vivo sin pareja, sin hijos",4,3,4,3,3,3,4,4,4,4,4,4,hace 1 semana,hace 1 año,Cada 2 – 3 meses,2 meses,50,25,bimba y lola,Menos de 200 €,Deporte al aire libre,Colores vividos,Suelto,Basico,Ir a la oficina,2-3 veces,pilates,2-3 meses,No,2/3 prendas,"Sí, 2 años",No,,Sí,La vi y me encantó | Me apetece un capricho | Se me ha gastado o roto,"Una fecha o evento social próximo (boda, cena, reunión, etc.)",M,M,100C,"Nunca, siempre encuentro",,,Relación calidad-precio,Miedo a comprar online sin probar,,"Moda generalista con sección sport (Oysho, H&M Sport, Zara Sport)","Tienda de moda generalista con sección home/lounge (Oysho, Primark, H&M…) | Tienda de lencería e íntimo (Women'Secret, Intimissimi…)","Sí, ocasionalmente",App móvil de la marca,App móvil de la marca,la devolución,la devolución,Devolución gratuita garantizada | Guía de tallas fiable y específica por modelo,nike,adidas,Nike | Adidas | Born Living Yoga | Black Limba | Énfasis | Alo | H&M | Triumph | Puma | Anita | Oysho | Selmark | Calvin Klein,,Adidas por qué es la más duradera,5,5,5,5,3,5,4,4,5,4,2,3,5,5,4,3,5,3,5,1.TikTok | 2.Instagram,no,,ninguns,women secrets,tezenis,Punto Blanco | Massana | Selmark | Admas | Ysabel Mora | Triumph | Janira | Zara | Women Secret | H&M | El Corte Inglés | Calvin Klein,,Women secret,Moderna | Para mi edad | Durabilidad tras lavados,1.Instagram | 2.TikTok,no,,#ffdff2 | #ffe2d1 | #e8ffed,Combo1:#FFFFFF+#BDBDBD+#EDE0CF | Combo2:#EDE0CF+#212121+#FFF8F0 | Combo3:#B0C4DE+#FFF3E0+#F5F5F5,sport:spt2_b,qué es un solo color,nada,#c8cbff | #e5deff | #dbeaff,Combo1:#616161+#D4BEA6+#5C3A1E | Combo2:#F5F5F5+#424242+#EDE0CF | Combo3:#FFF3E0+#E57373+#EF5350,lounge:lw2_b,estampado,todo,sport:triada2 | lounge:triada2,"{""d1"": ""b"", ""d2"": ""b"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""b""}"
13107690-3923-4499-8250-d3a4acb24654,sport-loungewear,6a2bfd1f-d5c0-c290-9dbe-ae837ad42730,2026-06-12T12:35:50.692155+00:00,2026-06-12T13:01:23.294+00:00,complete,OK,25.5,35500,21,Menos de 20.000 €,"Vivo sin pareja, sin hijos, en casa de mis padres",2,4,2,3,4,4,3,5,4,5,4,4,"hace 1 mes,en el decathlon",nunca,Cada 2 – 3 meses,este mes,35,5,"nike,las air force 1",Menos de 200 €,Gimnasio,Colores neutros,Suelto,Con diseno,Ir a la oficina,5 veces por semana,Gimnasio y natación,"cada 2 meses,decathlon,sprinter etc",Sí,3,,Sí,shorts y camisas cortas de futbol,No,Me apetece un capricho | La vi y me encantó,"Una fecha o evento social próximo (boda, cena, reunión, etc.) | Ver algo en redes o en tienda que me llama la atención",M,S o M,ninguno,"A veces, depende de la marca",Copa pequeña para mi contorno,,Tallaje amplio | Calidad del tejido y acabados | Sentirse atractiva,Dificultad para encontrar talla,,"Grandes almacenes (El Corte Inglés) | Tienda monomarca de ropa deportiva/homewear (Nike, Lululemon, Decathlon…)","Grandes almacenes (El Corte Inglés) | Tienda monomarca especializada en ropa deportiva o homewear (Lululemon, Decathlon…)","Sí, habitualmente","Social commerce (Instagram Shop, TikTok Shop) | Marketplace generalista",Marketplace especializado | Marketplace generalista,la calidad,que me gusta,Guía de tallas fiable y específica por modelo | Chat o asesoramiento online en tiempo real,nike,jd sports,Nike | Adidas,,nike,3,5,4,5,4,4,5,4,4,4,5,4,5,4,5,5,5,4,4,1.TikTok | 2.YouTube | 3.Televisión,no,,est bien,zara,nike,H&M | El Corte Inglés | Zara,,zara,Suavidad del tejido | No transparenta | Cálida | Para regalo,1.TikTok | 2.YouTube | 3.Televisión,no,,#d18dff | #92e4ff | #eaffd4,Combo1:#A08060+#FFF8F0+#42A5F5 | Combo2:#212121+#BDBDBD+#212121 | Combo3:#E0E0E0+#5C3A1E+#212121,sport:spt1_b,me mola mas,me gustan menos,#244566 | #476618 | #5d4366,Combo1:#BDBDBD+#212121+#000000 | Combo2:#004D40+#1B3A5C+#006994 | Combo3:#C2A882+#424242+#212121,lounge:lw2_a,mas fresquito,me mola mas el frio,sport:triada1 | lounge:triada2,"{""d1"": ""a"", ""d2"": ""a"", ""d3"": ""b"", ""d4"": ""a"", ""d5"": ""b""}"
eb77fa38-e667-48cd-8167-180a9c2568d9,sport-loungewear,6a2bf76b-0352-7ebb-a860-28458c8a92dd,2026-06-12T12:11:29.963559+00:00,2026-06-12T12:24:32.572+00:00,complete,OK,13.0,12579,64,Menos de 20.000 €,"Vivo sin pareja, sin hijos",3,4,5,1,2,3,3,3,3,3,4,3,MALLAS CORTAS PARA GIMNASIO,LA SEMANA PASADA,Solo cuando lo necesito o se rompe,UN PANTALON DE LINO BLANCO,30,30,NO HE COMPRADO MARCAS CARAS,Menos de 200 €,Gimnasio,Colores neutros,Suelto,Basico,Ir a la oficina,5,EJERCICIOS DE FUERZA,CUANDO ME HACE FALTA,No,10,"Sí, +3 años",No,,Sí,La vi y me encantó,En las rebajas o una promoción concreta,36,36,90B,"Nunca, siempre encuentro",,,Comodidad y fit perfecto | Relación calidad-precio | Sentirse atractiva,Precio percibido elevado,,"Moda generalista con sección sport (Oysho, H&M Sport, Zara Sport)","Tienda de moda generalista con sección home/lounge (Oysho, Primark, H&M…)","Lo he intentado, pero prefiero tienda física",,,CALIDAD PRECIO ADECUADO,CALIDAD PRECIO ADECUADO,,NO TENGO UNA MARCA PREFERIDA,NO SABRIA DECIR,H&M,,NO TENGO UNA MARCA FAVORITA,5,5,5,5,4,3,4,4,5,5,2,3,5,3,4,1,1,4,3,1.Escaparate de tienda,no,,NO TENGO OPINION,NINGUNA EN ESPECIAL,NO SABRIA DECIR,H&M,,NINGUNA,Suavidad del tejido | No transparenta | Cómoda | Estética,1.Escaparate de tienda,no,,#7f51ff | #442aff | #2741ff,Combo1:#757575+#212121+#9E9E9E | Combo2:#BA68C8+#AB47BC+#FF8C42 | Combo3:#CE93D8+#CE93D8+#E91E8C,sport:spt2_s,SE AJUSTA A MI ESTILO,NO SE AJUSTAN TANTO A MI ESTILO,#fff4ef | #fff4ef | #fff4ef,Combo1:#F3E5F5+#E3F2FD+#E0E0E0 | Combo2:#E0E0E0+#F5F5F5+#FFFFFF | Combo3:#BA68C8+#CE93D8+#CE93D8,lounge:lw1_s,ES MAS MI ESTILO,NO ES MI ESTILO,sport:triada2 | lounge:triada1,"{""d1"": ""a"", ""d2"": ""a"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""b""}"
0ec87326-7750-4cbe-a4f9-10b74beaecb7,sport-loungewear,6a2c33a2-5dfa-7d11-b39c-130e3ae1d0be,2026-06-12T16:28:25.571306+00:00,2026-06-12T16:44:47.902+00:00,complete,REVIEW,16.4,28012,27,20.000 – 35.000 € (medio-bajo),"Vivo con pareja, sin hijos",4,4,4,4,4,4,4,4,4,4,4,4,En el último mes.,En el último mes.,Una vez al mes,En el último mes.,40€.,40€.,Lacoste.,Menos de 200 €,Gimnasio,Colores neutros,Ajustado,Basico,Teletrabajo en casa,4 veces a la semana.,Fitness.,Compro ropa deportiva cada mes. Donde la compro es en la página web.,Sí,Tengo 20 prendas distintas de ropa.,,Sí,,Sí,Me apetece un capricho,"En el día a día, compro sin necesitar una razón concreta","34, XS.","34, XS.",Nada.,A menudo,Contorno entre dos tallas,,Comodidad y fit perfecto,Dificultad para encontrar talla,,Grandes almacenes (El Corte Inglés),Grandes almacenes (El Corte Inglés),"Sí, habitualmente",Ecommerce propio de la marca,Ecommerce propio de la marca,Valoro el precio.,El precio.,Opción de recoger en tienda,Adidas.,Mike.,Nike | Adidas | Selmark | Puma | Oysho | H&M,,Adidas.,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.YouTube,si,,Buena.,Oysho.,Women sectet,Women Secret | H&M,,H&M.,Suavidad del tejido | Tallas inclusivas,1.YouTube,si,Pilar Rubio.,#5a48ff | #7efcff | #fa22ff,Combo1:#FFFFFF+#FFE4EE+#C8A2C8 | Combo2:#C8A2C8+#CE93D8+#BA68C8 | Combo3:#87CEEB+#E3F2FD+#B0C4DE,sport:spt3_b,Es como un legging.,Porque son más sueltas.,#7dfff9 | #fd85ff | #f4deff,Combo1:#87CEEB+#64B5F6+#42A5F5 | Combo2:#FFE4EE+#FFD1DC+#FFB3C6 | Combo3:#FFFFFF+#F5F5F5+#E0E0E0,lounge:lw3_s,Es más cómodo.,Son menos cómodas.,sport:triada3 | lounge:triada3,"{""d1"": ""a"", ""d2"": ""a"", ""d3"": ""a"", ""d4"": ""b"", ""d5"": ""a""}"
e3c68868-dd3f-4c96-b9c8-2ec1b8c82007,sport-loungewear,6a2bfed5-c726-615d-4f97-8bf25505302b,2026-06-12T12:43:08.290224+00:00,2026-06-12T12:56:56.054+00:00,complete,REVIEW,13.8,03660,44,Menos de 20.000 €,"Vivo sin pareja, sin hijos",3,3,3,3,3,3,3,3,3,3,3,3,2 meses,1 mes,Cada 6 meses,1 mes,30,50,30,Menos de 200 €,Deporte al aire libre,Colores neutros,Suelto,Basico,Ir a la oficina,Ninguna,Ninguno,Cada año Sprinter,Sí,No lo se,,Sí,Casual,Sí,Me apetece un capricho,En las rebajas o una promoción concreta,48,4xl,Soy hombre,A menudo,otro_talla,,Tallaje amplio | Relación calidad-precio | Calidad del tejido y acabados,Dificultad para encontrar talla | Precio percibido elevado,,"Tienda monomarca de ropa deportiva/homewear (Nike, Lululemon, Decathlon…) | Grandes almacenes (El Corte Inglés) | Moda generalista con sección sport (Oysho, H&M Sport, Zara Sport) | Outlet físico","Tienda de moda generalista con sección home/lounge (Oysho, Primark, H&M…)","Sí, ocasionalmente","App móvil de la marca | Outlet o venta flash online (Privalia, Veepee…)",App móvil de la marca | Marketplace generalista | Marketplace especializado,Entrega rápida,Entrega inmediata,Web fácil de navegar y filtrar por talla | Guía de tallas fiable y específica por modelo,Adidas,Nike,Nike | Adidas,,Adidas es muy cómoda,4,4,3,5,4,5,4,4,5,4,4,4,5,4,4,3,5,4,4,1.Escaparate de tienda | 2.Valla publicitaria | 3.Instagram | 4.TikTok | 5.Revistas de moda | 6.YouTube | 7.Email marketing o newsletter | 8.Ecommerce propio de la marca | 9.Televisión | 10.Publicidad exterior | 11.Cartelera | 12.Mupis | 13.Marquesina,no,,Buena comunicadora,Adidas,Ninguno,Punto Blanco | Zara,,Punto blabco,Suavidad del tejido | Tallas inclusivas | Durabilidad tras lavados | Cómoda,1.YouTube | 2.Instagram | 3.Cartelera | 4.Email marketing o newsletter | 5.Ecommerce propio de la marca | 6.Marquesina | 7.Valla publicitaria | 8.Mupis | 9.Televisión | 10.Publicidad exterior | 11.Revistas de moda | 12.Escaparate de tienda | 13.TikTok,no,,#3d1eff | #b824ff | #53ccff,Combo1:#64B5F6+#42A5F5+#1B3A5C | Combo2:#BA68C8+#F3E5F5+#C8A2C8 | Combo3:#CC2244+#B71C1C+#F44336,sport:spt2_b,Parece más coo,Menos cómodo,#ffd0e2 | #4ec7ff | #2bb6ff,Combo1:#F5F5F5+#E0E0E0+#87CEEB | Combo2:#B0C4DE+#87CEEB+#64B5F6 | Combo3:#F3E5F5+#E3F2FD+#2B7BB9,lounge:lw1_a,Más holgado,Menos holgado,sport:triada2 | lounge:triada1,"{""d1"": ""b"", ""d2"": ""a"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""b""}"
b21bf759-c433-4dd6-975e-6ff7e629f138,sport-loungewear,6a2c0806-a362-f108-71da-b48ce382fbff,2026-06-12T13:22:20.105608+00:00,2026-06-12T13:57:39.492+00:00,complete,OK,35.3,28020,23,35.000 – 55.000 € (medio),"Vivo sin pareja, sin hijos, en casa de mis padres",1,3,4,1,4,5,1,5,4,3,5,4,Creo que hace 4 meses aprox,hace dos semanas,Una vez al mes,Hace dos dias,40€ aprox,90€ aprox,Vivienne Westwood,200 – 500 €,Gimnasio,Colores neutros,Suelto,Basico,Teletrabajo en casa,2,Pilates,6 meses… Decathlon,No,5,"Sí, 2 años",No,,No,La vi y me encantó | Me apetece un capricho,"Una fecha o evento social próximo (boda, cena, reunión, etc.) | Ver algo en redes o en tienda que me llama la atención",36,XS,85B,"A veces, depende de la marca",Contorno entre dos tallas,,Comodidad y fit perfecto | Calidad del tejido y acabados | Diseño y estética,Dificultad para encontrar talla | Tirantes o aros que clavan o molestan | Miedo a comprar online sin probar,,"Tienda monomarca de ropa deportiva/homewear (Nike, Lululemon, Decathlon…)","Tienda de moda generalista con sección home/lounge (Oysho, Primark, H&M…)","No, nunca compro ropa deportiva/homewear online",,,poder probar las prendas tranquilamente,poder probar las prendas tranquilamente,,Decathlone,"Nike, Adidas, Omara",Nike | Alo,,"Decathlone, realmente no tengo favorita, es solo a donde acudo a comprar en caso de necesitar algo",5,5,3,4,1,2,3,4,5,5,4,2,5,5,5,2,2,5,3,1.TikTok | 2.Instagram | 3.Escaparate de tienda,si,"no estoy segura pero, Carlota Marañon",ni idea,seguramente Primark,"h&m, zara",Zara | Women Secret | H&M | otras_marcas,Primark,"Supongo que primark, pero no consumo mucho tampoco",Suavidad del tejido | Durabilidad tras lavados | Facilidad de movimiento | Cómoda | Cálida,1.Instagram | 2.TikTok | 3.Escaparate de tienda,no,,#ffc3fc | #d3ebff | #6589ff,Combo1:#FFFFFF+#757575+#000000 | Combo2:#FFE4EE+#3E2009+#F5F5F5 | Combo3:#E3F2FD+#1B3A5C+#FFFFFF,sport:spt2_a,es mas bonito esteticamente,son menos bonitas a la vista,#f4f9ff | #6380ff | #fdcaff,Combo1:#3E2009+#F5F5F5+#FFE4EE | Combo2:#F5F5F5+#F3E5F5+#1A0030 | Combo3:#3E2009+#E3F2FD+#F5F5F5,lounge:lw1_a,es mas mi estilo,son menos mi estilo,sport:triada2 | lounge:triada1,"{""d1"": ""a"", ""d2"": ""a"", ""d3"": ""b"", ""d4"": ""b"", ""d5"": ""a""}"
